date, tBidSz, tBid, tAsk, tAskSz, fvTurn, trdPrc, trdSz, onBidSz, onAskSz, time, anchor(4), event, turnMove, fvSpot, spotMove, delta, upDelta, sumUpDelta(10), avgUp(10), up(10)from, sumUpDelta(20), avgUp(20), up(20)from, dnDelta, sumDnDelta(10), avgDn(10), dn(10)from, sumDnDelta(20), avgDn(20), dn(20)from, upCnt, totSumUp, totAvgUp, totUpFrom, dnCnt, totSumDn, totAvgDn, totDnFrom, 
20140815, 78, 194700, 194725, 369, 194704,  ,  , 344595, 312770, 11:6:34.0, 194700, up, 1, 14.9779, -1.12894, 1.12894, 1.12894, 9.06729, 0.906729, 10:58:3.0, 14.9873, 0.749367, 10:43:18.0,  , 7.85656, 0.785656, 10:57:8.0, 15.6283, 0.781417, 10:51:56.0, 26, 18.1935, 0.699751, 9:28:6.0, 36, 26.6139, 0.739274, 9:40:0.0, 
20140815, 251, 194575, 194600, 15, 194599,  ,  , 347740, 315880, 11:7:21.0, 194600, dn, -1, 15.0932, 2.30541, 2.30541,  , 9.06729, 0.906729, 10:58:3.0, 14.9873, 0.749367, 10:43:18.0, 2.30541, 10.0107, 1.00107, 10:57:29.0, 17.2536, 0.862682, 10:53:2.0, 26, 18.1935, 0.699751, 9:28:6.0, 37, 28.9193, 0.781602, 9:40:0.0, 
20140815, 53, 194725, 194750, 471, 194728,  ,  , 348833, 321191, 11:8:27.0, 194725, up, 1.25, 15.0427, -1.01012, 0.8081, 0.8081, 8.56586, 0.856586, 10:58:33.0, 15.4932, 0.774661, 10:45:24.0,  , 10.0107, 1.00107, 10:57:29.0, 17.2536, 0.862682, 10:53:2.0, 27, 19.0016, 0.703764, 9:28:6.0, 37, 28.9193, 0.781602, 9:40:0.0, 
20140815, 122, 194825, 194850, 250, 194833,  ,  , 350469, 322434, 11:8:39.0, 194825, up, 1, 15.0132, -0.59084, 0.59084, 0.59084, 8.62703, 0.862703, 10:59:1.0, 15.572, 0.778599, 10:47:32.0,  , 10.0107, 1.00107, 10:57:29.0, 17.2536, 0.862682, 10:53:2.0, 28, 19.5925, 0.699731, 9:28:6.0, 37, 28.9193, 0.781602, 9:40:0.0, 
20140815, 96, 194925, 194950, 381, 194930,  ,  , 359256, 326217, 11:10:37.0, 194925, up, 1, 14.954, -1.18236, 1.18236, 1.18236, 9.75708, 0.975708, 10:59:32.0, 16.253, 0.81265, 10:47:51.0,  , 10.0107, 1.00107, 10:57:29.0, 17.2536, 0.862682, 10:53:2.0, 29, 20.7748, 0.716373, 9:28:6.0, 37, 28.9193, 0.781602, 9:40:0.0, 
20140815, 118, 195025, 195050, 580, 195029,  ,  , 360414, 333638, 11:11:47.0, 195025, up, 1, 14.9058, -0.964856, 0.964856, 0.964856, 9.43513, 0.943513, 10:59:40.0, 15.9027, 0.795137, 10:51:28.0,  , 10.0107, 1.00107, 10:57:29.0, 17.2536, 0.862682, 10:53:2.0, 30, 21.7397, 0.724656, 9:28:6.0, 37, 28.9193, 0.781602, 9:40:0.0, 
20140815, 193, 195125, 195150, 261, 195136,  ,  , 363422, 336561, 11:12:27.0, 195125, up, 1, 14.8156, -1.80461, 1.80461, 1.80461, 10.7661, 1.07661, 11:2:1.0, 17.0505, 0.852525, 10:55:38.0,  , 10.0107, 1.00107, 10:57:29.0, 17.2536, 0.862682, 10:53:2.0, 31, 23.5443, 0.759493, 9:28:6.0, 37, 28.9193, 0.781602, 9:40:0.0, 
20140815, 420, 195000, 195025, 26, 195024,  ,  , 371733, 340598, 11:13:59.0, 195025, dn, -1, 14.8798, 1.28521, 1.28521,  , 10.7661, 1.07661, 11:2:1.0, 17.0505, 0.852525, 10:55:38.0, 1.28521, 10.4119, 1.04119, 10:58:20.0, 18.4633, 0.923165, 10:53:28.0, 31, 23.5443, 0.759493, 9:28:6.0, 38, 30.2045, 0.794855, 9:40:0.0, 
20140815, 102, 195125, 195150, 1010, 195127,  ,  , 375537, 347341, 11:15:53.0, 195125, up, 1, 14.8503, -0.589659, 0.589659, 0.589659, 9.40758, 0.940758, 11:2:5.0, 16.9686, 0.848432, 10:56:28.0,  , 10.4119, 1.04119, 10:58:20.0, 18.4633, 0.923165, 10:53:28.0, 32, 24.134, 0.754186, 9:28:6.0, 38, 30.2045, 0.794855, 9:40:0.0, 
20140815, 400, 195000, 195025, 28, 195023,  ,  , 379605, 347354, 11:17:2.0, 195025, dn, -1, 14.8799, 0.591527, 0.591527,  , 9.40758, 0.940758, 11:2:5.0, 16.9686, 0.848432, 10:56:28.0, 0.591527, 10.6862, 1.06862, 10:58:44.0, 17.4288, 0.871442, 10:53:32.0, 32, 24.134, 0.754186, 9:28:6.0, 39, 30.796, 0.789641, 9:40:0.0, 
20140815, 384, 194900, 194925, 216, 194916,  ,  , 382999, 349550, 11:18:6.0, 194925, dn, -1, 14.8917, 0.235494, 0.235494,  , 9.40758, 0.940758, 11:2:5.0, 16.9686, 0.848432, 10:56:28.0, 0.235494, 10.4049, 1.04049, 11:0:14.0, 17.3815, 0.869076, 10:54:37.0, 32, 24.134, 0.754186, 9:28:6.0, 40, 31.0315, 0.775788, 9:40:0.0, 
20140815, 539, 194800, 194825, 185, 194819,  ,  , 392235, 353357, 11:20:18.0, 194825, dn, -1, 14.9438, 1.04191, 1.04191,  , 9.40758, 0.940758, 11:2:5.0, 16.9686, 0.848432, 10:56:28.0, 1.04191, 10.4809, 1.04809, 11:2:25.0, 17.3067, 0.865334, 10:55:14.0, 32, 24.134, 0.754186, 9:28:6.0, 41, 32.0734, 0.782279, 9:40:0.0, 
20140815, 276, 194675, 194700, 146, 194691,  ,  , 395753, 353690, 11:20:34.0, 194700, dn, -1.25, 14.9821, 0.766873, 0.613498,  , 9.40758, 0.940758, 11:2:5.0, 16.9686, 0.848432, 10:56:28.0, 0.613498, 9.83888, 0.983888, 11:2:42.0, 16.1643, 0.808216, 10:55:24.0, 32, 24.134, 0.754186, 9:28:6.0, 42, 32.6869, 0.77826, 9:40:0.0, 
20140815, 496, 194575, 194600, 137, 194595,  ,  , 406076, 361203, 11:23:9.0, 194600, dn, -1, 15.0039, 0.434702, 0.434702,  , 9.40758, 0.940758, 11:2:5.0, 16.9686, 0.848432, 10:56:28.0, 0.434702, 9.24674, 0.924674, 11:3:24.0, 16.1817, 0.809083, 10:55:28.0, 32, 24.134, 0.754186, 9:28:6.0, 43, 33.1216, 0.77027, 9:40:0.0, 
20140815, 101, 194700, 194725, 616, 194704,  ,  , 406202, 363488, 11:23:32.0, 194700, up, 1, 14.9878, -0.321422, 0.321422, 0.321422, 8.84515, 0.884515, 11:2:31.0, 16.4581, 0.822903, 10:56:47.0,  , 9.24674, 0.924674, 11:3:24.0, 16.1817, 0.809083, 10:55:28.0, 33, 24.4554, 0.741072, 9:28:6.0, 43, 33.1216, 0.77027, 9:40:0.0, 
20140815, 288, 194575, 194600, 179, 194590,  ,  , 409909, 367407, 11:25:12.0, 194600, dn, -1, 15.0472, 1.18879, 1.18879,  , 8.84515, 0.884515, 11:2:31.0, 16.4581, 0.822903, 10:56:47.0, 1.18879, 9.35433, 0.935433, 11:5:35.0, 16.5704, 0.828521, 10:55:32.0, 33, 24.4554, 0.741072, 9:28:6.0, 44, 34.3104, 0.779782, 9:40:0.0, 
20140815, 209, 194475, 194500, 98, 194492,  ,  , 412956, 368129, 11:25:20.0, 194500, dn, -1, 15.063, 0.315394, 0.315394,  , 8.84515, 0.884515, 11:2:31.0, 16.4581, 0.822903, 10:56:47.0, 0.315394, 9.42973, 0.942973, 11:6:14.0, 16.3536, 0.817678, 10:55:34.0, 33, 24.4554, 0.741072, 9:28:6.0, 45, 34.6258, 0.769462, 9:40:0.0, 
20140815, 74, 194600, 194625, 240, 194606,  ,  , 413551, 370393, 11:25:34.0, 194600, up, 1, 15.0103, -1.05379, 1.05379, 1.05379, 9.37736, 0.937736, 11:6:23.0, 17.2776, 0.863881, 10:56:59.0,  , 9.42973, 0.942973, 11:6:14.0, 16.3536, 0.817678, 10:55:34.0, 34, 25.5092, 0.750269, 9:28:6.0, 45, 34.6258, 0.769462, 9:40:0.0, 
20140815, 2, 194700, 194725, 469, 194700,  ,  , 418305, 373806, 11:27:23.0, 194700, up, 1, 15.024, 0.273197, -0.273197, -0.273197, 8.17138, 0.817138, 11:6:34.0, 16.4114, 0.82057, 10:57:49.0,  , 9.42973, 0.942973, 11:6:14.0, 16.3536, 0.817678, 10:55:34.0, 35, 25.236, 0.721027, 9:28:6.0, 45, 34.6258, 0.769462, 9:40:0.0, 
20140815, 264, 194575, 194600, 99, 194593,  ,  , 420234, 373859, 11:28:0.0, 194600, dn, -1, 15.0524, 0.568019, 0.568019,  , 8.17138, 0.817138, 11:6:34.0, 16.4114, 0.82057, 10:57:49.0, 0.568019, 8.57996, 0.857996, 11:7:21.0, 16.4365, 0.821826, 10:57:8.0, 35, 25.236, 0.721027, 9:28:6.0, 46, 35.1938, 0.765083, 9:40:0.0, 
20140815, 285, 194475, 194500, 73, 194495,  ,  , 427478, 378180, 11:29:41.0, 194500, dn, -1, 15.0979, 0.910769, 0.910769,  , 8.17138, 0.817138, 11:6:34.0, 16.4114, 0.82057, 10:57:49.0, 0.910769, 7.18532, 0.718532, 11:13:59.0, 17.196, 0.859802, 10:57:29.0, 35, 25.236, 0.721027, 9:28:6.0, 47, 36.1046, 0.768183, 9:40:0.0, 
20140815, 59, 194600, 194625, 279, 194604,  ,  , 431828, 385079, 11:30:55.0, 194600, up, 1, 15.0176, -1.60649, 1.60649, 1.60649, 8.64893, 0.864893, 11:8:27.0, 17.7162, 0.885811, 10:58:3.0,  , 7.18532, 0.718532, 11:13:59.0, 17.196, 0.859802, 10:57:29.0, 36, 26.8425, 0.745624, 9:28:6.0, 47, 36.1046, 0.768183, 9:40:0.0, 
20140815, 369, 194475, 194500, 69, 194496,  ,  , 442069, 386914, 11:33:13.0, 194500, dn, -1, 15.0503, 0.653799, 0.653799,  , 8.64893, 0.864893, 11:8:27.0, 17.7162, 0.885811, 10:58:3.0, 0.653799, 6.55391, 0.655391, 11:17:2.0, 16.9658, 0.848291, 10:58:20.0, 36, 26.8425, 0.745624, 9:28:6.0, 48, 36.7584, 0.7658, 9:40:0.0, 
20140815, 104, 194600, 194625, 386, 194605,  ,  , 453302, 392651, 11:36:13.0, 194600, up, 1, 15.0031, -0.94388, 0.94388, 0.94388, 8.78471, 0.878471, 11:8:39.0, 17.3506, 0.867529, 10:58:33.0,  , 6.55391, 0.655391, 11:17:2.0, 16.9658, 0.848291, 10:58:20.0, 37, 27.7863, 0.750982, 9:28:6.0, 48, 36.7584, 0.7658, 9:40:0.0, 
20140815, 4, 194700, 194725, 345, 194700,  ,  , 467435, 395851, 11:39:50.0, 194700, up, 1, 14.9893, -0.276314, 0.276314, 0.276314, 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0,  , 6.55391, 0.655391, 11:17:2.0, 16.9658, 0.848291, 10:58:20.0, 38, 28.0626, 0.738491, 9:28:6.0, 48, 36.7584, 0.7658, 9:40:0.0, 
20140815, 494, 194575, 194600, 365, 194589,  ,  , 479538, 408053, 11:47:30.0, 194600, dn, -1, 15.0358, 0.930666, 0.930666,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.930666, 6.89305, 0.689305, 11:18:6.0, 17.5792, 0.878962, 10:58:44.0, 38, 28.0626, 0.738491, 9:28:6.0, 49, 37.6891, 0.769165, 9:40:0.0, 
20140815, 130, 194475, 194500, 379, 194481,  ,  , 487523, 408508, 11:50:13.0, 194500, dn, -1, 15.0572, 0.4276, 0.4276,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.4276, 7.08515, 0.708515, 11:20:18.0, 17.49, 0.8745, 11:0:14.0, 38, 28.0626, 0.738491, 9:28:6.0, 50, 38.1167, 0.762333, 9:40:0.0, 
20140815, 269, 194375, 194400, 68, 194395,  ,  , 489547, 408767, 11:50:18.0, 194400, dn, -1, 15.0873, 0.603226, 0.603226,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.603226, 6.64646, 0.664646, 11:20:34.0, 17.1274, 0.85637, 11:2:25.0, 38, 28.0626, 0.738491, 9:28:6.0, 51, 38.7199, 0.759214, 9:40:0.0, 
20140815, 369, 194275, 194300, 13, 194299,  ,  , 495848, 410888, 11:51:34.0, 194300, dn, -1, 15.097, 0.19237, 0.19237,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.19237, 6.22534, 0.622534, 11:23:9.0, 16.0642, 0.803211, 11:2:42.0, 38, 28.0626, 0.738491, 9:28:6.0, 52, 38.9123, 0.748313, 9:40:0.0, 
20140815, 213, 194175, 194200, 217, 194187,  ,  , 502059, 412510, 11:52:37.0, 194200, dn, -1, 15.1433, 0.926023, 0.926023,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.926023, 6.71666, 0.671666, 11:25:12.0, 15.9634, 0.79817, 11:3:24.0, 38, 28.0626, 0.738491, 9:28:6.0, 53, 39.8383, 0.751666, 9:40:0.0, 
20140815, 277, 194075, 194100, 200, 194090,  ,  , 505202, 414434, 11:52:58.0, 194100, dn, -1, 15.1773, 0.679917, 0.679917,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.679917, 6.20778, 0.620778, 11:25:20.0, 15.5621, 0.778106, 11:5:35.0, 38, 28.0626, 0.738491, 9:28:6.0, 54, 40.5182, 0.750337, 9:40:0.0, 
20140815, 310, 193975, 194000, 171, 193991,  ,  , 511010, 419174, 11:53:47.0, 194000, dn, -1, 15.2081, 0.616967, 0.616967,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.616967, 6.50935, 0.650935, 11:28:0.0, 15.9391, 0.796954, 11:6:14.0, 38, 28.0626, 0.738491, 9:28:6.0, 55, 41.1352, 0.747912, 9:40:0.0, 
20140815, 377, 193875, 193900, 36, 193898,  ,  , 520871, 419819, 11:54:42.0, 193900, dn, -1, 15.2486, 0.809267, 0.809267,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.809267, 6.7506, 0.67506, 11:29:41.0, 15.3306, 0.766528, 11:7:21.0, 38, 28.0626, 0.738491, 9:28:6.0, 56, 41.9444, 0.749008, 9:40:0.0, 
20140815, 398, 193775, 193800, 333, 193789,  ,  , 526670, 424749, 11:56:7.0, 193800, dn, -1, 15.2778, 0.584717, 0.584717,  , 8.47018, 0.847018, 11:10:37.0, 17.0972, 0.854861, 10:59:1.0, 0.584717, 6.42455, 0.642455, 11:33:13.0, 13.6099, 0.680493, 11:13:59.0, 38, 28.0626, 0.738491, 9:28:6.0, 57, 42.5292, 0.746125, 9:40:0.0, 
20140815, 253, 193900, 193925, 449, 193909,  ,  , 531358, 435353, 11:57:43.0, 193900, up, 1, 15.2273, -1.01091, 1.01091, 1.01091, 8.29874, 0.829874, 11:11:47.0, 18.0558, 0.902791, 10:59:32.0,  , 6.42455, 0.642455, 11:33:13.0, 13.6099, 0.680493, 11:13:59.0, 39, 29.0736, 0.745476, 9:28:6.0, 57, 42.5292, 0.746125, 9:40:0.0, 
20140815, 13, 194000, 194025, 453, 194001,  ,  , 531421, 441203, 11:58:19.0, 194000, up, 1, 15.2259, -0.0281437, 0.0281437, 0.0281437, 7.36202, 0.736202, 11:12:27.0, 16.7972, 0.839858, 10:59:40.0,  , 6.42455, 0.642455, 11:33:13.0, 13.6099, 0.680493, 11:13:59.0, 40, 29.1017, 0.727543, 9:28:6.0, 57, 42.5292, 0.746125, 9:40:0.0, 
20140815, 157, 194100, 194125, 305, 194108,  ,  , 532178, 446079, 11:59:0.0, 194100, up, 1, 15.1723, -1.07122, 1.07122, 1.07122, 6.62864, 0.662864, 11:15:53.0, 17.3948, 0.869738, 11:2:1.0,  , 6.42455, 0.642455, 11:33:13.0, 13.6099, 0.680493, 11:13:59.0, 41, 30.1729, 0.735925, 9:28:6.0, 57, 42.5292, 0.746125, 9:40:0.0, 
20140815, 285, 193975, 194000, 148, 193991,  ,  , 539294, 449504, 12:1:1.0, 194000, dn, -1, 15.2131, 0.816249, 0.816249,  , 6.62864, 0.662864, 11:15:53.0, 17.3948, 0.869738, 11:2:1.0, 0.816249, 6.587, 0.6587, 11:47:30.0, 13.1409, 0.657045, 11:17:2.0, 41, 30.1729, 0.735925, 9:28:6.0, 58, 43.3454, 0.747334, 9:40:0.0, 
20140815, 428, 193875, 193900, 105, 193895,  ,  , 542894, 450041, 12:1:24.0, 193900, dn, -1, 15.2567, 0.872079, 0.872079,  , 6.62864, 0.662864, 11:15:53.0, 17.3948, 0.869738, 11:2:1.0, 0.872079, 6.52842, 0.652842, 11:50:13.0, 13.4215, 0.671073, 11:18:6.0, 41, 30.1729, 0.735925, 9:28:6.0, 59, 44.2175, 0.749449, 9:40:0.0, 
20140815, 371, 194000, 194025, 271, 194014,  ,  , 544152, 457074, 12:2:52.0, 194000, up, 1, 15.2341, -0.451696, 0.451696, 0.451696, 6.49067, 0.649067, 11:23:32.0, 15.8983, 0.794913, 11:2:5.0,  , 6.52842, 0.652842, 11:50:13.0, 13.4215, 0.671073, 11:18:6.0, 42, 30.6246, 0.729158, 9:28:6.0, 59, 44.2175, 0.749449, 9:40:0.0, 
20140815, 220, 194100, 194125, 335, 194110,  ,  , 547184, 462047, 12:4:50.0, 194100, up, 1, 15.236, 0.0369731, -0.0369731, -0.0369731, 6.13228, 0.613228, 11:25:34.0, 14.9774, 0.748871, 11:2:31.0,  , 6.52842, 0.652842, 11:50:13.0, 13.4215, 0.671073, 11:18:6.0, 43, 30.5877, 0.711341, 9:28:6.0, 59, 44.2175, 0.749449, 9:40:0.0, 
20140815, 251, 194200, 194225, 269, 194212,  ,  , 547614, 467511, 12:5:49.0, 194200, up, 1, 15.2032, -0.654711, 0.654711, 0.654711, 5.73321, 0.573321, 11:27:23.0, 15.1106, 0.755528, 11:6:23.0,  , 6.52842, 0.652842, 11:50:13.0, 13.4215, 0.671073, 11:18:6.0, 44, 31.2424, 0.710054, 9:28:6.0, 59, 44.2175, 0.749449, 9:40:0.0, 
20140815, 95, 194300, 194325, 634, 194303,  ,  , 553158, 473304, 12:8:55.0, 194300, up, 1, 15.1687, -0.690693, 0.690693, 0.690693, 6.6971, 0.66971, 11:30:55.0, 14.8685, 0.743424, 11:6:34.0,  , 6.52842, 0.652842, 11:50:13.0, 13.4215, 0.671073, 11:18:6.0, 45, 31.9331, 0.709623, 9:28:6.0, 59, 44.2175, 0.749449, 9:40:0.0, 
20140815, 284, 194400, 194425, 278, 194413,  ,  , 553607, 476181, 12:9:26.0, 194400, up, 1, 15.1397, -0.579047, 0.579047, 0.579047, 5.66965, 0.566965, 11:36:13.0, 14.3186, 0.715929, 11:8:27.0,  , 6.52842, 0.652842, 11:50:13.0, 13.4215, 0.671073, 11:18:6.0, 46, 32.5121, 0.706785, 9:28:6.0, 59, 44.2175, 0.749449, 9:40:0.0, 
20140815, 411, 194275, 194300, 28, 194298,  ,  , 556480, 476285, 12:10:22.0, 194300, dn, -1, 15.1527, 0.259654, 0.259654,  , 5.66965, 0.566965, 11:36:13.0, 14.3186, 0.715929, 11:8:27.0, 0.259654, 6.36047, 0.636047, 11:50:18.0, 13.4456, 0.672281, 11:20:18.0, 46, 32.5121, 0.706785, 9:28:6.0, 60, 44.4771, 0.741286, 9:40:0.0, 
20140815, 118, 194400, 194425, 336, 194406,  ,  , 556520, 478548, 12:11:11.0, 194400, up, 1, 15.1421, -0.213127, 0.213127, 0.213127, 4.9389, 0.49389, 11:39:50.0, 13.7236, 0.68618, 11:8:39.0,  , 6.36047, 0.636047, 11:50:18.0, 13.4456, 0.672281, 11:20:18.0, 47, 32.7252, 0.696282, 9:28:6.0, 60, 44.4771, 0.741286, 9:40:0.0, 
20140815, 375, 194275, 194300, 1, 194300,  ,  , 560386, 478561, 12:12:58.0, 194300, dn, -1, 15.1512, 0.183367, 0.183367,  , 4.9389, 0.49389, 11:39:50.0, 13.7236, 0.68618, 11:8:39.0, 0.183367, 5.94061, 0.594061, 11:51:34.0, 12.5871, 0.629354, 11:20:34.0, 47, 32.7252, 0.696282, 9:28:6.0, 61, 44.6605, 0.732139, 9:40:0.0, 
20140815, 345, 194175, 194200, 168, 194192,  ,  , 562735, 481287, 12:15:6.0, 194200, dn, -1, 15.2068, 1.11153, 1.11153,  , 4.9389, 0.49389, 11:39:50.0, 13.7236, 0.68618, 11:8:39.0, 1.11153, 6.85977, 0.685977, 11:52:37.0, 13.0851, 0.654255, 11:23:9.0, 47, 32.7252, 0.696282, 9:28:6.0, 62, 45.772, 0.738259, 9:40:0.0, 
20140815, 158, 194300, 194325, 228, 194310,  ,  , 562735, 483491, 12:15:29.0, 194300, up, 1, 15.1615, -0.906672, 0.906672, 0.906672, 5.56925, 0.556925, 11:57:43.0, 14.0394, 0.701972, 11:10:37.0,  , 6.85977, 0.685977, 11:52:37.0, 13.0851, 0.654255, 11:23:9.0, 48, 33.6319, 0.700665, 9:28:6.0, 62, 45.772, 0.738259, 9:40:0.0, 
20140815, 513, 194175, 194200, 139, 194195,  ,  , 566316, 483493, 12:17:22.0, 194200, dn, -1, 15.1615, 0.00107735, 0.00107735,  , 5.56925, 0.556925, 11:57:43.0, 14.0394, 0.701972, 11:10:37.0, 0.00107735, 5.93483, 0.593483, 11:52:58.0, 12.6515, 0.632574, 11:25:12.0, 48, 33.6319, 0.700665, 9:28:6.0, 63, 45.7731, 0.726557, 9:40:0.0, 
20140815, 397, 194075, 194100, 7, 194100,  ,  , 568744, 483920, 12:18:3.0, 194100, dn, -1, 15.2011, 0.791013, 0.791013,  , 5.56925, 0.556925, 11:57:43.0, 14.0394, 0.701972, 11:10:37.0, 0.791013, 6.04592, 0.604592, 11:53:47.0, 12.2537, 0.612685, 11:25:20.0, 48, 33.6319, 0.700665, 9:28:6.0, 64, 46.5641, 0.727564, 9:40:0.0, 
20140815, 412, 194200, 194225, 183, 194217,  ,  , 570389, 485998, 12:19:23.0, 194200, up, 1, 15.1519, -0.983759, 0.983759, 0.983759, 5.5421, 0.55421, 11:58:19.0, 13.8408, 0.692042, 11:11:47.0,  , 6.04592, 0.604592, 11:53:47.0, 12.2537, 0.612685, 11:25:20.0, 49, 34.6157, 0.706442, 9:28:6.0, 64, 46.5641, 0.727564, 9:40:0.0, 
20140815, 212, 194075, 194100, 337, 194085,  ,  , 572109, 486003, 12:19:30.0, 194100, dn, -1, 15.173, 0.421368, 0.421368,  , 5.5421, 0.55421, 11:58:19.0, 13.8408, 0.692042, 11:11:47.0, 0.421368, 5.85032, 0.585032, 11:54:42.0, 12.3597, 0.617984, 11:28:0.0, 49, 34.6157, 0.706442, 9:28:6.0, 65, 46.9855, 0.722854, 9:40:0.0, 
20140815, 60, 194200, 194225, 217, 194205,  ,  , 572127, 487849, 12:19:40.0, 194200, up, 1, 15.1578, -0.302912, 0.302912, 0.302912, 5.81687, 0.581687, 11:59:0.0, 13.1789, 0.658945, 11:12:27.0,  , 5.85032, 0.585032, 11:54:42.0, 12.3597, 0.617984, 11:28:0.0, 50, 34.9186, 0.698371, 9:28:6.0, 65, 46.9855, 0.722854, 9:40:0.0, 
20140815, 241, 194075, 194100, 97, 194093,  ,  , 575530, 489326, 12:22:26.0, 194100, dn, -1, 15.2016, 0.87594, 0.87594,  , 5.81687, 0.581687, 11:59:0.0, 13.1789, 0.658945, 11:12:27.0, 0.87594, 5.917, 0.5917, 11:56:7.0, 12.6676, 0.63338, 11:29:41.0, 50, 34.9186, 0.698371, 9:28:6.0, 66, 47.8614, 0.725173, 9:40:0.0, 
20140815, 38, 194200, 194225, 336, 194203,  ,  , 578427, 490931, 12:24:3.0, 194200, up, 1, 15.149, -1.05325, 1.05325, 1.05325, 5.7989, 0.57989, 12:2:52.0, 12.4275, 0.621377, 11:15:53.0,  , 5.917, 0.5917, 11:56:7.0, 12.6676, 0.63338, 11:29:41.0, 51, 35.9718, 0.70533, 9:28:6.0, 66, 47.8614, 0.725173, 9:40:0.0, 
20140815, 122, 194300, 194325, 312, 194307,  ,  , 578757, 494320, 12:24:56.0, 194300, up, 1, 15.1153, -0.673098, 0.673098, 0.673098, 6.0203, 0.60203, 12:4:50.0, 12.511, 0.625549, 11:23:32.0,  , 5.917, 0.5917, 11:56:7.0, 12.6676, 0.63338, 11:29:41.0, 52, 36.6449, 0.70471, 9:28:6.0, 66, 47.8614, 0.725173, 9:40:0.0, 
20140815, 300, 194400, 194425, 196, 194415,  ,  , 579413, 496931, 12:25:23.0, 194400, up, 1, 15.0648, -1.00977, 1.00977, 1.00977, 7.06704, 0.706704, 12:5:49.0, 13.1993, 0.659966, 11:25:34.0,  , 5.917, 0.5917, 11:56:7.0, 12.6676, 0.63338, 11:29:41.0, 53, 37.6547, 0.710466, 9:28:6.0, 66, 47.8614, 0.725173, 9:40:0.0, 
20140815, 339, 194500, 194525, 599, 194509,  ,  , 581949, 502836, 12:28:43.0, 194500, up, 1, 15.0432, -0.431681, 0.431681, 0.431681, 6.84401, 0.684401, 12:8:55.0, 12.5772, 0.628861, 11:27:23.0,  , 5.917, 0.5917, 11:56:7.0, 12.6676, 0.63338, 11:29:41.0, 54, 38.0864, 0.705303, 9:28:6.0, 66, 47.8614, 0.725173, 9:40:0.0, 
20140815, 130, 194600, 194625, 349, 194607,  ,  , 582336, 508572, 12:29:43.0, 194600, up, 1, 14.9801, -1.26299, 1.26299, 1.26299, 7.41631, 0.741631, 12:9:26.0, 14.1134, 0.70567, 11:30:55.0,  , 5.917, 0.5917, 11:56:7.0, 12.6676, 0.63338, 11:29:41.0, 55, 39.3494, 0.715443, 9:28:6.0, 66, 47.8614, 0.725173, 9:40:0.0, 
20140815, 432, 194475, 194500, 7, 194500,  ,  , 588567, 510164, 12:31:13.0, 194500, dn, -1, 15.0249, 0.895517, 0.895517,  , 7.41631, 0.741631, 12:9:26.0, 14.1134, 0.70567, 11:30:55.0, 0.895517, 6.2278, 0.62278, 12:1:1.0, 12.6523, 0.632617, 11:33:13.0, 55, 39.3494, 0.715443, 9:28:6.0, 67, 48.7569, 0.727716, 9:40:0.0, 
20140815, 65, 194600, 194625, 233, 194605,  ,  , 588567, 511684, 12:31:51.0, 194600, up, 1, 14.9957, -0.582635, 0.582635, 0.582635, 7.4199, 0.74199, 12:11:11.0, 13.0895, 0.654477, 11:36:13.0,  , 6.2278, 0.62278, 12:1:1.0, 12.6523, 0.632617, 11:33:13.0, 56, 39.932, 0.713071, 9:28:6.0, 67, 48.7569, 0.727716, 9:40:0.0, 
20140815, 326, 194475, 194500, 84, 194495,  ,  , 592030, 511687, 12:32:49.0, 194500, dn, -1, 15.0189, 0.463617, 0.463617,  , 7.4199, 0.74199, 12:11:11.0, 13.0895, 0.654477, 11:36:13.0, 0.463617, 5.87516, 0.587516, 12:1:24.0, 12.4622, 0.623108, 11:47:30.0, 56, 39.932, 0.713071, 9:28:6.0, 68, 49.2206, 0.723832, 9:40:0.0, 
20140815, 330, 194375, 194400, 182, 194391,  ,  , 596152, 512904, 12:34:35.0, 194400, dn, -1, 15.046, 0.541089, 0.541089,  , 7.4199, 0.74199, 12:11:11.0, 13.0895, 0.654477, 11:36:13.0, 0.541089, 5.54418, 0.554418, 12:10:22.0, 12.0726, 0.60363, 11:50:13.0, 56, 39.932, 0.713071, 9:28:6.0, 69, 49.7617, 0.721183, 9:40:0.0, 
